action,cash,cost,date,expiry,lot_inferred,lot_size,open_interest,premium,qty,shares,spin_off_symbol,strike,ticker,volume
SELL_CALL,511200.8702407808,132.5066,2020-11-27,2020-12-31,True,1375,3139125,11.6,2750,2750,,500.0,ICICIBANK,2940
SELL_PUT,2134466.53546865,106.66262000000002,2020-11-27,2020-12-31,True,300,194100,40.55,600,0,,2600.0,TCS,1585
SELL_PUT,2026187.5602093188,152.34194000000002,2020-11-27,2020-12-31,True,600,320400,20.95,1800,0,,1060.0,INFY,940
SELL_CALL,145335.46959935947,83.82296,2020-11-27,2020-12-31,True,1200,555600,7.35,2400,2400,,680.0,AXISBANK,821
SELL_PUT,1929032.164391508,133.80391999999998,2020-11-27,2020-12-31,True,400,548000,40.35,800,0,,1800.0,KOTAKBANK,2150
SELL_CALL,314845.42068192,44.44246999999999,2020-11-27,2020-12-31,True,550,374550,5.55,1100,1125,,1300.0,LT,820
SELL_PUT,1843828.3059110702,129.65591,2020-11-27,2020-12-31,True,5700,655500,5.45,5700,0,,165.0,TATAMOTORS,454
SELL_PUT,1783864.7842760095,136.9448,2020-11-27,2020-12-31,True,250,115500,132.8,250,0,,4600.0,BAJFINANCE,1543
SELL_PUT,2002229.1744235342,215.46679999999998,2020-11-27,2020-12-31,True,2000,52000,14.05,4000,0,,380.0,ADANIENT,27
SELL_CALL,828703.5281272236,50.229200000000006,2020-12-30,2021-01-28,True,3000,345000,2.6,3000,3000,,320.0,SBIN,216
CALL_EXPIRED,1036915.3908364435,0.0,2020-12-31,2020-12-31,,,,30.25,505,505,,2100.0,RELIANCE,
PUT_EXPIRED,1869236.2446974304,0.0,2020-12-31,2020-12-31,,,,16.15,1100,0,,1360.0,HDFCBANK,
CALLED_AWAY,1887656.8960998035,1452.70625,2020-12-31,2020-12-31,,,,11.6,2750,0,,500.0,ICICIBANK,
PUT_EXPIRED,2146611.6465370795,0.0,2020-12-31,2020-12-31,,,,40.55,600,0,,2600.0,TCS,
PUT_EXPIRED,2037716.564087006,0.0,2020-12-31,2020-12-31,,,,20.95,1800,0,,1060.0,INFY,
CALL_EXPIRED,146162.4281818134,0.0,2020-12-31,2020-12-31,,,,7.35,2400,2400,,680.0,AXISBANK,
PUT_EXPIRED,1940008.3542271403,0.0,2020-12-31,2020-12-31,,,,40.35,800,0,,1800.0,KOTAKBANK,
CALL_EXPIRED,316636.8906066189,0.0,2020-12-31,2020-12-31,,,,5.55,1100,1125,,1300.0,LT,
PUT_EXPIRED,1854319.6859323957,0.0,2020-12-31,2020-12-31,,,,5.45,5700,0,,165.0,TATAMOTORS,
PUT_EXPIRED,1794014.971958073,0.0,2020-12-31,2020-12-31,,,,132.8,250,0,,4600.0,BAJFINANCE,
PUT_EXPIRED,2013621.8551255923,0.0,2020-12-31,2020-12-31,,,,14.05,4000,0,,380.0,ADANIENT,
SELL_CALL,1055097.7971713815,85.05199999999999,2021-01-01,2021-01-28,True,250,1974500,36.0,500,505,,2100.0,RELIANCE,6595
SELL_PUT,1886412.5191168962,80.86985,2021-01-01,2021-01-28,True,550,209000,15.25,1100,0,,1360.0,HDFCBANK,505
SELL_PUT,1916074.4290277658,119.36269999999998,2021-01-01,2021-01-28,True,1375,587125,10.2,2750,0,,510.0,ICICIBANK,735
SELL_PUT,2161103.9059090833,71.43014000000001,2021-01-01,2021-01-28,True,300,282600,23.35,600,0,,2700.0,TCS,1312
SELL_PUT,2067219.2181817112,122.9474,2021-01-01,2021-01-28,True,600,931200,24.25,1200,0,,1200.0,INFY,1118
SELL_CALL,166506.88320813014,93.2456,2021-01-01,2021-01-28,True,1200,306000,8.5,2400,2400,,680.0,AXISBANK,399
SELL_PUT,1964124.1731273974,104.58008,2021-01-01,2021-01-28,True,400,244400,29.65,800,0,,1900.0,KOTAKBANK,711
SELL_CALL,330992.2347229658,72.5780975,2021-01-01,2021-01-28,True,575,236325,24.95,575,1125,,1360.0,LT,606
SELL_PUT,1888005.542846783,137.43983,2021-01-01,2021-01-28,True,5700,969000,5.85,5700,0,,175.0,TATAMOTORS,262
SELL_PUT,1822719.7843401257,120.429575,2021-01-01,2021-01-28,True,250,169000,113.45,250,0,,5000.0,BAJFINANCE,826
SELL_PUT,2068331.9201152083,209.3216,2021-01-01,2021-01-28,True,2000,114000,13.6,4000,0,,460.0,ADANIENT,56
CALL_EXPIRED,1060007.2204404355,0.0,2021-01-28,2021-01-28,,,,36.0,500,505,,2100.0,RELIANCE,
PUT_EXPIRED,1895190.0917184278,0.0,2021-01-28,2021-01-28,,,,15.25,1100,0,,1360.0,HDFCBANK,
PUT_EXPIRED,1924990.01999225,0.0,2021-01-28,2021-01-28,,,,10.2,2750,0,,510.0,ICICIBANK,
PUT_EXPIRED,2171159.63138871,0.0,2021-01-28,2021-01-28,,,,23.35,600,0,,2700.0,TCS,
PUT_EXPIRED,2076838.0934738265,0.0,2021-01-28,2021-01-28,,,,24.25,1200,0,,1200.0,INFY,
CALL_EXPIRED,832989.0778286917,0.0,2021-01-28,2021-01-28,,,,2.6,3000,3000,,320.0,SBIN,
CALL_EXPIRED,167281.64813425473,0.0,2021-01-28,2021-01-28,,,,8.5,2400,2400,,680.0,AXISBANK,
ASSIGNED,451659.92997479206,1603.412,2021-01-28,2021-01-28,,,,29.65,800,800,,1900.0,KOTAKBANK,
CALL_EXPIRED,332532.3582862807,0.0,2021-01-28,2021-01-28,,,,24.95,575,1125,,1360.0,LT,
PUT_EXPIRED,1896790.5278680816,0.0,2021-01-28,2021-01-28,,,,5.85,5700,0,,175.0,TATAMOTORS,
ASSIGNED,579878.2039340986,1322.7875,2021-01-28,2021-01-28,,,,113.45,250,250,,5000.0,BAJFINANCE,
PUT_EXPIRED,2077955.972865544,0.0,2021-01-28,2021-01-28,,,,13.6,4000,0,,460.0,ADANIENT,
SELL_CALL,1071867.2619012634,63.37310000000001,2021-01-29,2021-02-25,True,250,706750,23.3,500,505,,2050.0,RELIANCE,4950
SELL_PUT,1913743.3663325615,85.56410000000001,2021-01-29,2021-02-25,True,550,779350,16.5,1100,0,,1300.0,HDFCBANK,2543
SELL_PUT,1950265.4792708193,108.56592500000002,2021-01-29,2021-02-25,True,1375,1394250,9.05,2750,0,,500.0,ICICIBANK,1769
SELL_PUT,2198603.8747222032,115.778,2021-01-29,2021-02-25,True,300,600,45.0,600,0,,3040.0,TCS,1
SELL_PUT,2112091.173799207,142.61204,2021-01-29,2021-02-25,True,600,157800,29.05,1200,0,,1220.0,INFY,1285
SELL_CALL,849474.5172225761,79.41890000000001,2021-01-29,2021-02-25,True,3000,3615000,5.45,3000,3000,,320.0,SBIN,2482
SELL_CALL,202460.75025841634,144.04592,2021-01-29,2021-02-25,True,1200,222000,14.7,2400,2400,,710.0,AXISBANK,781
SELL_CALL,466861.0733199046,75.35624,2021-01-29,2021-02-25,True,400,104800,18.95,800,800,,1880.0,KOTAKBANK,566
SELL_CALL,349613.727936553,81.902585,2021-01-29,2021-02-25,True,575,104075,29.7,575,1125,,1420.0,LT,693
SELL_PUT,1995758.7396331269,361.03975999999994,2021-01-29,2021-02-25,True,5600,319200,17.65,5600,0,,255.0,TATAMOTORS,386
SELL_CALL,606849.7110680499,115.564625,2021-01-29,2021-02-25,True,250,108250,107.75,250,250,,5100.0,BAJFINANCE,2305
SELL_PUT,2153012.986372831,278.9672,2021-01-29,2021-02-25,True,2000,80000,18.7,4000,0,,480.0,ADANIENT,76
CALLED_AWAY,2101043.5407301234,1088.9337500000001,2021-02-25,2021-02-25,,,,23.3,500,5,,2050.0,RELIANCE,
SELL_RESIDUAL_SHARES,2111703.742704261,61.548025862500005,2021-02-25,2021-02-25,,,,0,5,0,,2144.35,RELIANCE,
PUT_EXPIRED,1923144.0318844235,0.0,2021-02-25,2021-02-25,,,,16.5,1100,0,,1300.0,HDFCBANK,
PUT_EXPIRED,1959845.5482761532,0.0,2021-02-25,2021-02-25,,,,9.05,2750,0,,500.0,ICICIBANK,
ASSIGNED,383484.4539998472,1919.3744000000002,2021-02-25,2021-02-25,,,,45.0,600,600,,3040.0,TCS,
PUT_EXPIRED,2122466.160899998,0.0,2021-02-25,2021-02-25,,,,29.05,1200,0,,1220.0,INFY,
CALLED_AWAY,1812625.91902117,1021.376,2021-02-25,2021-02-25,,,,5.45,3000,0,,320.0,SBIN,
CALLED_AWAY,1905660.6229520321,1794.6524,2021-02-25,2021-02-25,,,,14.7,2400,0,,710.0,AXISBANK,
CALLED_AWAY,1971567.599880068,1586.7823999999998,2021-02-25,2021-02-25,,,,18.95,800,0,,1880.0,KOTAKBANK,
CALLED_AWAY,1166958.8667196168,872.229275,2021-02-25,2021-02-25,,,,29.7,575,550,,1420.0,LT,
SELL_RESIDUAL_SHARES,1992550.247125492,2956.119594125,2021-02-25,2021-02-25,,,,0,550,0,,1506.45,LT,
PUT_EXPIRED,2005562.2800469343,0.0,2021-02-25,2021-02-25,,,,17.65,5600,0,,255.0,TATAMOTORS,
CALLED_AWAY,1883481.899164196,1348.77125,2021-02-25,2021-02-25,,,,107.75,250,0,,5100.0,BAJFINANCE,
PUT_EXPIRED,2163588.9890750595,0.0,2021-02-25,2021-02-25,,,,18.7,4000,0,,480.0,ADANIENT,
SELL_PUT,2173016.574193451,231.854,2021-02-26,2021-03-25,True,250,143250,61.0,1000,0,,2040.0,RELIANCE,2762
SELL_PUT,1981333.7591302665,221.32181,2021-02-26,2021-03-25,True,550,139700,52.65,1100,0,,1520.0,HDFCBANK,1637
SELL_PUT,2040216.2892179703,297.274775,2021-02-26,2021-03-25,True,1375,1500125,29.15,2750,0,,600.0,ICICIBANK,4653
SELL_CALL,403949.91820075986,93.45044,2021-02-26,2021-03-25,True,300,45000,34.1,600,600,,3160.0,TCS,410
SELL_PUT,2158867.118409754,146.50400000000002,2021-02-26,2021-03-25,True,600,172200,30.0,1200,0,,1220.0,INFY,818
SELL_PUT,1865241.1385209174,202.3229,2021-02-26,2021-03-25,True,3000,399000,17.45,3000,0,,385.0,SBIN,1035
SELL_PUT,1996658.4346384285,333.72776,2021-02-26,2021-03-25,True,1200,450000,37.85,2400,0,,730.0,AXISBANK,2103
SELL_PUT,2039700.7968219419,255.34231999999997,2021-02-26,2021-03-25,True,400,224400,84.85,800,0,,1800.0,KOTAKBANK,3006
SELL_PUT,2054871.2854831235,235.41309499999997,2021-02-26,2021-03-25,True,575,94875,53.95,1150,0,,1440.0,LT,568
SELL_PUT,2120234.8457978987,414.74198000000007,2021-02-26,2021-03-25,True,5700,695400,20.1,5700,0,,315.0,TATAMOTORS,482
SELL_PUT,1950192.172258028,250.54565,2021-02-26,2021-03-25,True,250,56750,265.9,250,0,,5300.0,BAJFINANCE,1398
SELL_PUT,2254414.1492635114,332.90840000000003,2021-02-26,2021-03-25,True,2000,310000,45.3,2000,0,,800.0,ADANIENT,577
ASSIGNED,140983.85591947543,2143.874,2021-03-25,2021-03-25,,,,61.0,1000,1000,,2040.0,RELIANCE,
ASSIGNED,316791.61184937856,1761.3932,2021-03-25,2021-03-25,,,,52.65,1100,1100,,1520.0,HDFCBANK,
ASSIGNED,397970.99101959774,1738.5275000000001,2021-03-25,2021-03-25,,,,29.15,2750,2750,,600.0,ICICIBANK,
CALL_EXPIRED,405829.5175452604,0.0,2021-03-25,2021-03-25,,,,34.1,600,600,,3160.0,TCS,
PUT_EXPIRED,2168912.4360043225,0.0,2021-03-25,2021-03-25,,,,30.0,1200,0,,1220.0,INFY,
ASSIGNED,717696.1503706577,1224.04925,2021-03-25,2021-03-25,,,,17.45,3000,3000,,385.0,SBIN,
ASSIGNED,252104.44584565237,1844.5412,2021-03-25,2021-03-25,,,,37.85,2400,2400,,730.0,AXISBANK,
ASSIGNED,607671.3635114497,1520.2640000000001,2021-03-25,2021-03-25,,,,84.85,800,800,,1800.0,KOTAKBANK,
ASSIGNED,406687.94162156666,1744.7636,2021-03-25,2021-03-25,,,,53.95,1150,1150,,1440.0,LT,
ASSIGNED,332710.65255440515,1889.752925,2021-03-25,2021-03-25,,,,20.1,5700,5700,,315.0,TATAMOTORS,
ASSIGNED,632865.7760526519,1400.73875,2021-03-25,2021-03-25,,,,265.9,250,250,,5300.0,BAJFINANCE,
PUT_EXPIRED,2264904.0520120063,0.0,2021-03-25,2021-03-25,,,,45.3,2000,0,,800.0,ADANIENT,
SELL_CALL,181059.37800294673,160.8428,2021-03-26,2021-04-29,True,250,1808000,40.2,1000,1000,,2100.0,RELIANCE,12215
SELL_CALL,352258.42455148255,144.89942,2021-03-26,2021-04-29,True,550,250250,32.3,1100,1100,,1540.0,HDFCBANK,1001
SELL_CALL,431896.59429228137,139.54797499999998,2021-03-26,2021-04-29,True,1375,625625,12.35,2750,2750,,610.0,ICICIBANK,1725
SELL_CALL,442684.61919383355,149.57659999999998,2021-03-26,2021-04-29,True,300,26700,61.5,600,600,,3220.0,TCS,247
SELL_PUT,2190376.583704085,95.294,2021-03-26,2021-04-29,True,600,297000,17.5,1200,0,,1260.0,INFY,568
SELL_CALL,747605.7625094438,125.50789999999998,2021-03-26,2021-04-29,True,3000,891000,9.95,3000,3000,,375.0,SBIN,1296
SELL_CALL,299862.4104660491,187.06231999999997,2021-03-26,2021-04-29,True,1200,418800,19.95,2400,2400,,730.0,AXISBANK,946
SELL_CALL,635310.2777409268,117.8264,2021-03-26,2021-04-29,True,400,181600,34.5,800,800,,1860.0,KOTAKBANK,538
SELL_CALL,446881.82778904843,161.0135,2021-03-26,2021-04-29,True,575,173075,35.0,1150,1150,,1440.0,LT,1088
SELL_CALL,426501.7840782783,344.6867,2021-03-26,2021-04-29,True,5700,4223700,16.5,5700,5700,,300.0,TATAMOTORS,3831
SELL_CALL,671025.1711409194,153.8441,2021-03-26,2021-04-29,True,250,123000,152.6,250,250,,5400.0,BAJFINANCE,1309
SELL_PUT,2343696.654453994,291.599,2021-03-26,2021-04-29,True,2000,230000,39.25,2000,0,,940.0,ADANIENT,161
CALL_EXPIRED,181995.70678279654,0.0,2021-04-29,2021-04-29,,,,40.2,1000,1000,,2100.0,RELIANCE,
CALL_EXPIRED,354080.0904850014,0.0,2021-04-29,2021-04-29,,,,32.3,1100,1100,,1540.0,HDFCBANK,
CALLED_AWAY,2109862.990689534,1767.109625,2021-04-29,2021-04-29,,,,12.35,2750,0,,610.0,ICICIBANK,
CALL_EXPIRED,444973.91430751316,0.0,2021-04-29,2021-04-29,,,,61.5,600,600,,3220.0,TCS,
PUT_EXPIRED,2201703.876753759,0.0,2021-04-29,2021-04-29,,,,17.5,1200,0,,1260.0,INFY,
CALL_EXPIRED,751471.923981664,0.0,2021-04-29,2021-04-29,,,,9.95,3000,3000,,375.0,SBIN,
CALL_EXPIRED,301413.116140681,0.0,2021-04-29,2021-04-29,,,,19.95,2400,2400,,730.0,AXISBANK,
CALL_EXPIRED,638595.715389859,0.0,2021-04-29,2021-04-29,,,,34.5,800,800,,1860.0,KOTAKBANK,
CALL_EXPIRED,449192.8283081375,0.0,2021-04-29,2021-04-29,,,,35.0,1150,1150,,1440.0,LT,
CALLED_AWAY,2136906.502929273,1800.8885,2021-04-29,2021-04-29,,,,16.5,5700,0,,300.0,TATAMOTORS,
CALLED_AWAY,2023068.5819567018,1426.7224999999999,2021-04-29,2021-04-29,,,,152.6,250,0,,5400.0,BAJFINANCE,
PUT_EXPIRED,2355816.825488532,0.0,2021-04-29,2021-04-29,,,,39.25,2000,0,,940.0,ADANIENT,
SELL_CALL,211019.70271986353,122.9474,2021-04-30,2021-05-27,True,250,244000,29.1,1000,1000,,2140.0,RELIANCE,2952
SELL_CALL,363520.71199707093,55.70867,2021-04-30,2021-05-27,True,550,366850,8.55,1100,1100,,1560.0,HDFCBANK,1658
SELL_PUT,2154918.538256577,176.163125,2021-04-30,2021-05-27,True,1375,460625,16.25,2750,0,,590.0,ICICIBANK,2022
SELL_CALL,457741.6632450925,67.02608000000001,2021-04-30,2021-05-27,True,300,8700,21.2,600,600,,3280.0,TCS,55
SELL_PUT,2215881.473043239,70.30351999999999,2021-04-30,2021-05-27,True,600,346800,11.4,1200,0,,1280.0,INFY,1112
SELL_CALL,774812.7805255482,102.9755,2021-04-30,2021-05-27,True,1500,3886500,7.75,3000,3000,,380.0,SBIN,5848
SELL_CALL,332441.15446730464,129.70712,2021-04-30,2021-05-27,True,1200,620400,12.95,2400,2400,,760.0,AXISBANK,2382
SELL_CALL,656515.9267786699,84.50576000000001,2021-04-30,2021-05-27,True,400,356400,22.3,800,800,,1900.0,KOTAKBANK,1322
SELL_CALL,465616.64461266145,79.546925,2021-04-30,2021-05-27,True,575,163875,14.25,1150,1150,,1440.0,LT,992
SELL_PUT,2205600.5715304255,257.1176,2021-04-30,2021-05-27,True,2850,381900,12.0,5700,0,,285.0,TATAMOTORS,277
SELL_PUT,2075065.3867520478,200.01845000000003,2021-04-30,2021-05-27,True,125,146750,137.8,375,0,,5200.0,BAJFINANCE,3688
SELL_PUT,2457952.9900538367,371.4866,2021-04-30,2021-05-27,True,1000,34000,50.95,2000,0,,1120.0,ADANIENT,72
CALL_EXPIRED,212001.58804038935,0.0,2021-05-27,2021-05-27,,,,29.1,1000,1000,,2140.0,RELIANCE,
CALL_EXPIRED,365212.1922058688,0.0,2021-05-27,2021-05-27,,,,8.55,1100,1100,,1560.0,HDFCBANK,
PUT_EXPIRED,2164945.482908529,0.0,2021-05-27,2021-05-27,,,,16.25,2750,0,,590.0,ICICIBANK,
CALL_EXPIRED,468876.20174844784,0.0,2021-05-27,2021-05-27,,,,21.2,600,600,,3280.0,TCS,
PUT_EXPIRED,2226192.081305705,0.0,2021-05-27,2021-05-27,,,,11.4,1200,0,,1280.0,INFY,
CALLED_AWAY,1917209.564474657,1208.459,2021-05-27,2021-05-27,,,,7.75,3000,0,,380.0,SBIN,
CALL_EXPIRED,333988.01992727286,0.0,2021-05-27,2021-05-27,,,,12.95,2400,2400,,760.0,AXISBANK,
CALL_EXPIRED,659570.7285004376,0.0,2021-05-27,2021-05-27,,,,22.3,800,800,,1900.0,KOTAKBANK,
CALLED_AWAY,2122038.418745608,1744.7636,2021-05-27,2021-05-27,,,,14.25,1150,0,,1440.0,LT,
PUT_EXPIRED,2215863.342239586,0.0,2021-05-27,2021-05-27,,,,12.0,5700,0,,285.0,TATAMOTORS,
PUT_EXPIRED,2084720.7706622798,0.0,2021-05-27,2021-05-27,,,,137.8,375,0,,5200.0,BAJFINANCE,
PUT_EXPIRED,2469389.969294967,0.0,2021-05-27,2021-05-27,,,,50.95,2000,0,,1120.0,ADANIENT,
SELL_CALL,289417.5738896855,288.69710000000003,2021-05-28,2021-06-24,True,250,350500,77.65,1000,1000,,2080.0,RELIANCE,22480
SELL_CALL,389400.17496338225,106.2188,2021-05-28,2021-06-24,True,550,369050,22.0,1100,1100,,1560.0,HDFCBANK,1795
SELL_PUT,2193434.538686264,119.36269999999998,2021-05-28,2021-06-24,True,1375,726000,10.2,2750,0,,620.0,ICICIBANK,1296
SELL_CALL,480962.4716185814,64.67042,2021-05-28,2021-06-24,True,300,112800,20.05,600,600,,3350.0,TCS,976
SELL_PUT,2241093.535917153,72.76159999999999,2021-05-28,2021-06-24,True,600,595800,12.0,1200,0,,1340.0,INFY,1271
SELL_PUT,1968805.3446147,198.73819999999998,2021-05-28,2021-06-24,True,1500,511500,11.4,4500,0,,405.0,SBIN,773
SELL_CALL,358566.58323082555,107.5844,2021-05-28,2021-06-24,True,1200,171600,10.25,2400,2400,,790.0,AXISBANK,545
SELL_CALL,684113.6811508841,107.17472,2021-05-28,2021-06-24,True,400,84000,30.6,800,800,,1880.0,KOTAKBANK,1075
SELL_PUT,2136945.3973700465,72.872555,2021-05-28,2021-06-24,True,575,328325,12.55,1150,0,,1400.0,LT,784
SELL_PUT,2266968.1020721477,196.79222,2021-05-28,2021-06-24,True,2850,473100,8.9,5700,0,,305.0,TATAMOTORS,303
SELL_PUT,2135500.2026328873,195.793625,2021-05-28,2021-06-24,True,125,62875,134.5,375,0,,5400.0,BAJFINANCE,1236
SELL_PUT,2513803.2698203805,173.6453,2021-05-28,2021-06-24,True,1000,106000,43.95,1000,0,,1260.0,ADANIENT,182
CALLED_AWAY,2375670.0659499774,2185.448,2021-06-24,2021-06-24,,,,77.65,1000,0,,2080.0,RELIANCE,
CALL_EXPIRED,391312.9814948466,0.0,2021-06-24,2021-06-24,,,,22.0,1100,1100,,1560.0,HDFCBANK,
PUT_EXPIRED,2204209.099617914,0.0,2021-06-24,2021-06-24,,,,10.2,2750,0,,620.0,ICICIBANK,
CALLED_AWAY,2491212.3557861126,2112.6935000000003,2021-06-24,2021-06-24,,,,20.05,600,0,,3350.0,TCS,
PUT_EXPIRED,2252102.206762069,0.0,2021-06-24,2021-06-24,,,,12.0,1200,0,,1340.0,INFY,
PUT_EXPIRED,1978476.484908139,0.0,2021-06-24,2021-06-24,,,,11.4,4500,0,,405.0,SBIN,
CALL_EXPIRED,360327.9293895254,0.0,2021-06-24,2021-06-24,,,,10.25,2400,2400,,790.0,AXISBANK,
CALL_EXPIRED,687474.1755771962,0.0,2021-06-24,2021-06-24,,,,30.6,800,800,,1880.0,KOTAKBANK,
PUT_EXPIRED,2147442.4730682173,0.0,2021-06-24,2021-06-24,,,,12.55,1150,0,,1400.0,LT,
PUT_EXPIRED,2278103.8736281632,0.0,2021-06-24,2021-06-24,,,,8.9,5700,0,,305.0,TATAMOTORS,
PUT_EXPIRED,2145990.1792640584,0.0,2021-06-24,2021-06-24,,,,134.5,375,0,,5400.0,BAJFINANCE,
PUT_EXPIRED,2526151.5419129157,0.0,2021-06-24,2021-06-24,,,,43.95,1000,0,,1260.0,ADANIENT,
SELL_PUT,2413631.2129907976,151.625,2021-06-25,2021-07-29,True,250,429750,37.5,1000,0,,2040.0,RELIANCE,6914
SELL_CALL,403394.1937688036,64.72163,2021-06-25,2021-07-29,True,550,1222100,10.95,1100,1100,,1600.0,HDFCBANK,3261
SELL_PUT,2215168.369315831,59.2763,2021-06-25,2021-07-29,True,1375,1504250,3.8,2750,0,,600.0,ICICIBANK,1397
SELL_PUT,2511444.1428816924,90.78752,2021-06-25,2021-07-29,True,300,298200,32.8,600,0,,3200.0,TCS,1587
SELL_PUT,2268624.813860797,78.29227999999999,2021-06-25,2021-07-29,True,600,327600,13.35,1200,0,,1480.0,INFY,1366
SELL_PUT,1992417.1172236907,69.689,2021-06-25,2021-07-29,True,1500,300000,3.0,4500,0,,395.0,SBIN,788
SELL_CALL,396872.31871734414,148.5524,2021-06-25,2021-07-29,True,1200,1514400,15.25,2400,2400,,780.0,AXISBANK,4680
SELL_CALL,703732.7300253412,78.77023999999999,2021-06-25,2021-07-29,True,400,221200,20.2,800,800,,1840.0,KOTAKBANK,1726
SELL_PUT,2157771.708725715,57.168155,2021-06-25,2021-07-29,True,575,116725,8.55,1150,0,,1420.0,LT,423
SELL_PUT,2314739.3100560433,147.16973,2021-06-25,2021-07-29,True,2850,2188800,6.35,5700,0,,320.0,TATAMOTORS,950
SELL_PUT,2177613.591676964,130.1168,2021-06-25,2021-07-29,True,125,47250,83.2,375,0,,5700.0,BAJFINANCE,697
SELL_PUT,2583285.954820155,217.1738,2021-06-25,2021-07-29,True,1000,41000,56.7,1000,0,,1440.0,ADANIENT,123
PUT_EXPIRED,2427990.876606581,0.0,2021-07-29,2021-07-29,,,,37.5,1000,0,,2040.0,RELIANCE,
CALL_EXPIRED,412982.97742761445,0.0,2021-07-29,2021-07-29,,,,10.95,1100,1100,,1600.0,HDFCBANK,
PUT_EXPIRED,2228347.29758975,0.0,2021-07-29,2021-07-29,,,,3.8,2750,0,,600.0,ICICIBANK,
ASSIGNED,604366.5829888496,2019.152,2021-07-29,2021-07-29,,,,32.8,600,600,,3200.0,TCS,
PUT_EXPIRED,2282121.77604049,0.0,2021-07-29,2021-07-29,,,,13.35,1200,0,,1480.0,INFY,
PUT_EXPIRED,2004270.8086375545,0.0,2021-07-29,2021-07-29,,,,3.0,4500,0,,395.0,SBIN,
CALL_EXPIRED,399233.47188959527,0.0,2021-07-29,2021-07-29,,,,15.25,2400,2400,,780.0,AXISBANK,
CALL_EXPIRED,707919.5193012634,0.0,2021-07-29,2021-07-29,,,,20.2,800,800,,1840.0,KOTAKBANK,
PUT_EXPIRED,2170609.1611626027,0.0,2021-07-29,2021-07-29,,,,8.55,1150,0,,1420.0,LT,
ASSIGNED,502591.25153551064,1919.3744000000002,2021-07-29,2021-07-29,,,,6.35,5700,5700,,320.0,TATAMOTORS,
PUT_EXPIRED,2190569.0914622424,0.0,2021-07-29,2021-07-29,,,,83.2,375,0,,5700.0,BAJFINANCE,
ASSIGNED,1157134.6987841479,1520.2640000000001,2021-07-29,2021-07-29,,,,56.7,1000,1000,,1440.0,ADANIENT,
SELL_PUT,2444140.2856945945,76.8584,2021-07-30,2021-08-26,True,250,416000,15.6,1000,0,,1960.0,RELIANCE,2333
SELL_CALL,422986.91444464936,57.586369999999995,2021-07-30,2021-08-26,True,550,2974950,9.05,1100,1100,,1500.0,HDFCBANK,4126
SELL_PUT,2245342.1387101603,79.931,2021-07-30,2021-08-26,True,1375,1318625,6.0,2750,0,,650.0,ICICIBANK,1296
SELL_CALL,611076.3387947793,46.1324,2021-07-30,2021-08-26,True,300,20700,11.0,600,600,,3380.0,TCS,349
SELL_PUT,2292373.6344820876,56.78408,2021-07-30,2021-08-26,True,600,578400,8.1,1200,0,,1540.0,INFY,1590
SELL_PUT,2050283.2488008935,179.53445,2021-07-30,2021-08-26,True,1500,3058500,10.15,4500,0,,420.0,SBIN,5408
SELL_CALL,414022.45813718584,73.99063999999998,2021-07-30,2021-08-26,True,1200,1945200,6.15,2400,2400,,760.0,AXISBANK,1738
SELL_CALL,719280.1442299722,61.97336,2021-07-30,2021-08-26,True,400,631600,14.05,800,800,,1740.0,KOTAKBANK,1642
SELL_PUT,2182892.6979847276,63.842524999999995,2021-07-30,2021-08-26,True,575,128225,10.25,1150,0,,1520.0,LT,288
SELL_CALL,533940.2592678511,130.62890000000002,2021-07-30,2021-08-26,True,2850,1211250,5.5,5700,5700,,315.0,TATAMOTORS,978
SELL_PUT,2223387.4482790874,134.170925,2021-07-30,2021-08-26,True,125,93750,129.55,250,0,,6100.0,BAJFINANCE,1884
SELL_CALL,1206341.9386675644,191.22740000000002,2021-07-30,2021-08-26,True,1000,101000,49.1,1000,1000,,1480.0,ADANIENT,259
PUT_EXPIRED,2455512.9937256323,0.0,2021-08-26,2021-08-26,,,,15.6,1000,0,,1960.0,RELIANCE,
CALLED_AWAY,2073216.5663928932,1738.5275000000001,2021-08-26,2021-08-26,,,,9.05,1100,0,,1500.0,HDFCBANK,
PUT_EXPIRED,2255789.8289359612,0.0,2021-08-26,2021-08-26,,,,6.0,2750,0,,650.0,ICICIBANK,
CALLED_AWAY,2639788.3060216983,2131.4017999999996,2021-08-26,2021-08-26,,,,11.0,600,0,,3380.0,TCS,
PUT_EXPIRED,2303040.16462997,0.0,2021-08-26,2021-08-26,,,,8.1,1200,0,,1540.0,INFY,
ASSIGNED,167835.34867323516,1987.9715,2021-08-26,2021-08-26,,,,10.15,4500,4500,,420.0,SBIN,
CALL_EXPIRED,415948.9255180665,0.0,2021-08-26,2021-08-26,,,,6.15,2400,2400,,760.0,AXISBANK,
CALL_EXPIRED,723348.8503213017,0.0,2021-08-26,2021-08-26,,,,14.05,800,800,,1740.0,KOTAKBANK,
PUT_EXPIRED,2193049.807812903,0.0,2021-08-26,2021-08-26,,,,10.25,1150,0,,1520.0,LT,
CALL_EXPIRED,536424.7102260106,0.0,2021-08-26,2021-08-26,,,,5.5,5700,5700,,315.0,TATAMOTORS,
PUT_EXPIRED,2233732.9822229254,0.0,2021-08-26,2021-08-26,,,,129.55,250,0,,6100.0,BAJFINANCE,
